point,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_7,omega_8,phi_8
162,4.7429523674874776,-0.81355294643030973,-1.0525038353445524,-1.6630577390843018,-3.8843915912115383,1.5934517180748951,1.2721310669948611,-0.19502904048653136,0.032536243138573617
163,-6.4880467618529529,-3.326008927493282,0.83035606933695105,5.9854055419268164,3.7374385605502232,1.0248771748581538,-1.0661426365510347,-0.69787902077487374,451.3080561008137
164,-2.4654661046862074,2.3791315073819734,-2.1806858023690263,0.99595136168230913,-0.82002304548959781,-0.60440239216105895,2.1604264114164651,0.53506806422514286,36.525643584289867
165,2.892824004739678,-0.46183767856201491,-2.3176143936099707,-0.085251744320233469,-0.99727082952578816,0.69192028598031663,-0.78100140056074807,1.0582317558587606,7.0258790177076241e-05
166,12.66171441901678,2.2236475292607483,-4.0962183005492117,5.4817389849365696,-1.0606514296143059,-5.1030813625000961,-0.57074691212633399,-9.5364029284241507,561.11521704396603
167,-7.0161930224454379,1.3676988799657432,-0.0086640925647182513,4.6907552033117996,0.24400045359242686,4.2215049357484826,-3.3451398651771154,-0.15396249243117932,2.1264394217013205e-05
168,90.349675961474816,-1.6586914828387387,-5.9846319629430624,2.7198667175498334,-0.70910639608683756,0.83645632583523244,4.4550511850520449,-90.008620348043294,72.737351107799043
169,-2.9907775932218161,1.096483011377182,0.50020406704070763,2.3336732590436666,0.9479908178071903,-0.83482931753016443,-1.5989924687605099,0.54624822424374342,1.2116737852453296
170,-7.0937788963106252,1.7619622746676122,-3.8960188111769845,1.5823397536347725,1.4115843951802975,2.6443299081821032,-1.3923592943820198,4.9819406702048443,284.44873879810098
171,-4.5419378005566351,1.454521943796794,-2.3088972909803771,0.31287743684803737,-0.52717879401989898,0.91865095781085926,3.9563910462996383,0.73557250080158187,1.8413975454762495
172,5.0481332149705711,-3.1426131940992983,-0.70379158971291866,0.18760465695963083,4.0722521939644416,-3.6673241496359394,0.36520015100130249,-2.1594612834477895,9.3840727735250766
173,-5.6935411523133297,-2.6688758016702452,3.7043982582065844,0.72607710097447931,-0.5423425758931314,4.6529940244626928,1.2008189022252245,-1.3795287559922746,257.34495575578478
174,-8.1168058056819579,2.1418126864654936,6.8429283642028773,3.2054778724525108,-1.1826335780517925,1.4795484382049775,-1.8448905650105725,-2.5254374125815353,1621.1387366077049
175,7.7000481216651906,3.1953967035971815,2.5146175249258214,-4.8682225265848267,-4.7931240210063679,0.51703787515431765,-0.24360236972214738,-4.0221513080291693,305.44549219053408
176,-11.23435697429669,-0.9381128017607111,3.7370559365628648,1.3293573859390606,-2.3129089041850244,-3.0885789248337217,3.2330226682305834,9.2745216143436373,0.52789873963810086
177,-7.2537118246816927,2.1171538694405232,6.6825277715990321,-1.1596816741396057,1.2598109448576154,1.812418661546578,-1.3792737256171461,-2.0792440230053053,1197.9415071624767
178,-1.5713168243209443,2.6690252624494288,0.44828467906145175,-0.51599507866162841,-1.0160115268527974,0.83032879621629108,1.4549894949490774,-2.2993048028408785,6.2758979392437855
179,-3.4567159510788676,-0.48607109158659778,2.0074625718810384,-1.1854376015321431,1.746321870469256,0.17216687166057865,1.8152144839900748,-0.61294115380333958,0.0003595861666614873
180,1.1553902529579478,-2.6708223134641984,-0.67165163562684327,0.006078049141522367,-0.93348965046819654,-0.54386569035557009,2.1103123394402559,1.5480486483750828,0.00027219980671438663
181,-2.2243908402499923,0.093258474767709071,-0.28319279240846695,1.1519493435803572,1.5186307233313026,-0.92509853376410034,0.62051955551080551,0.048324069232385192,3.9338490874452347e-11
182,20.085538816745096,2.0854124284127145,1.9652817756117069,-3.3686089647152686,-3.7570653532586813,-2.5946900728900744,4.3638279734906806,-18.779696603396175,1555.6502306700725
183,19.157691428639055,-0.60703989679089898,-0.69869739848921575,-1.9229296842841199,0.35910458682793478,5.0107523559465754,-3.1948437203346458,-18.104037671514686,0.0060060496667860407
184,-5.5655317385427949,1.6316470730480701,2.9217409544153448,1.8403660736940335,0.15084072911320159,1.6886023673995052,1.4303622556123317,-4.0980277147396915,5.6029080373390405
185,1.9188073856553569,0.29800079168375365,-1.4472105790059229,-0.19173521607878388,-0.20388651901005328,-1.1078254299768959,0.5920146685054648,0.14183489822708029,3.4251519849300999e-06
186,8.3480605780478356,0.35980389455744305,-6.5580974715835474,2.243728921163616,2.1235910248920988,-2.3594549057552463,-0.8424920441021172,-3.3151399972200819,3.6362907305403241e-05
187,4.947489941012158,-3.8532672546617879,1.7464886962899231,-5.3259121189882555,-1.3338026842358641,2.1924020208994848,0.83769648189940704,0.78890491778493477,1366.9702899301205
188,-2.4635823412057452,0.88524961863824747,-0.076093945727374296,1.6653308321884717,-1.396819351925801,1.1715920727651623,-0.49578466063000315,0.71010777589704199,0.0082184526662708972
189,-4.6547561500938883,3.0017689345988474,0.36724633828057307,1.6819554628342628,2.3898982683456436,2.6069887865509953,-2.1208987626286153,-3.2722028778878194,3024.8800693279522
190,40.897488624366474,-2.2167960768753932,4.999076113125632,-4.2032677538966157,-0.40354824381161442,-0.69780832841286211,2.0006899115057637,-40.375834246001382,153.39409434075762
191,-6.6566104319931005,-3.225979364915958,-0.39762572492330694,3.5720107377555932,1.9537650724820637,0.86100658467063096,-1.904393492366603,5.7978266192906807,1214.1050823557123
192,9.5982382377940603,-4.4391988151180657,1.1913804184665697,-4.7086792479560895,2.0724014215137259,5.6178307395860427,-2.5631444651036794,-6.7688282891825642,454874.63713679503
193,5.2221534884016565,1.0924983756356295,-3.2731622178207647,-3.884499757498117,-0.64501909947327463,0.17354589192432557,-0.1647709542314979,1.4792542730620433,0.018987442610644223
194,-1.6224669349042595,6.697440469000612,2.8708429083496778,-2.8276717950855685,0.78592587565761995,0.51104163761043997,-0.99453032906339234,-5.42058183156513,28.7551706476555
195,-9.8186739904489571,-1.1871447619746258,3.644281440902843,-1.6918430193196052,4.9316531952959828,0.073769082554696788,-2.9334862673058848,6.9814443202955498,0.10651095506911012
196,-8.1740023753131901,0.79811324082624757,-2.8555620394143562,4.2795168194354014,3.7924712087301735,2.4866014359138595,-3.3544363083729434,3.0272980181948075,0.10486852481549712
197,-0.79092257250778764,4.4807907657153088,0.10420597004503381,0.73236843897185644,-4.4143289069084695,-0.44878782058400668,0.62189910229456424,-0.28522497702649952,0.0023541422664483057
198,7.3133553476704272,3.4670290545548581,-0.85091303925016137,-7.0568999244750321,-0.20976865359680613,-0.36403100646443221,-3.615442463553511,1.3166706851146586,9.4010681795625715
199,-8.5820811704898148,0.2446687547262586,-4.4022258033138639,4.2407700699412789,1.5577709707870848,4.8626129317838869,3.0537586786320774,-0.97527443206690734,7.6874997704458312e-07
200,1.7403912956421086,-1.6379179360785749,-0.024944956561288797,-1.377440548249643,-1.2358851561842519,0.81863390580969075,0.59224201075249439,1.124921384869465,0.029053356430816593
201,33.560595300111068,-3.162003910292702,1.2994198280651112,0.99961945943209773,-0.33225938394309046,5.5037709142656555,-5.038776086490909,-32.830366121147229,829.99725904188381
202,50.540748233561118,-1.3532216381766538,-2.1808286142210829,3.233610056758824,5.7891077799779991,-5.1279726459843129,-1.1022322844796415,-49.799210887436253,20.502657194394764
203,-0.92368095380631476,5.9717141327142906,0.82608507746523951,1.6797235555562025,-5.0034857134085957,0.89120378422748137,-0.9272474195433047,-2.5143124632049991,0.45193883817887864
204,-24.854612724365573,-0.25300588874530228,2.0896997855251334,-2.7831668472792641,4.703035078783004,1.6257789196294323,-4.2523691675981992,23.724640844050768,1.074747133695467e-06
205,-23.419953902612725,-0.95134419956115401,1.1285090274974643,2.9658655900394693,-0.52705865984247302,-2.6650372483942197,0.4086155757627874,23.060403817110853,0.3117676783620098
206,5.5519543443470543,0.64829620501867691,-2.4084730344060876,-0.89749261667821367,-1.3411672585102994,1.9673805531071595,-4.2873007418976092,0.7668025490193191,0.013113988348630257
207,-26.755334070707203,-3.2938491574997322,2.95120325116909,-2.4782360824521463,4.6201904331599231,1.3684500140173097,-2.5317211217075157,26.119296734020274,88247.743395822559
208,-7.4464707870333013,-0.2668905011399556,-0.079796317312566131,6.2077068567248475,-0.40001397092609448,-0.30470166725787845,3.8006321506131364,-1.5104657636681873,6.8559007494890141e-07
209,-7.2862503564234835,-1.7234730412258084,0.0697589993486675,0.6087468222895871,2.6559516525172695,-0.072485732528851946,-1.1327877875852652,6.8805394436078853,0.0031199528201026894
210,-24.094533833047976,1.3121488159923413,0.82048927578600073,-3.1948146363197614,-1.0547990135062373,1.8160432753719298,0.59152234341133547,23.803943772312365,9.0874871281844936
211,-6.2587125725658534,2.6012421322857016,4.4959480499248006,0.15168683130570987,-0.84426306720262978,-4.0472826707254148,2.6569911435890772,1.2443901533886086,48.569904949492411
212,-5.94165793473476,-2.9332326023958584,-0.95846883292208473,1.081967485293335,-1.5363883929639668,4.0131336049770878,1.7833458050037994,4.4913008677424475,4639.4295157730166
213,8.6000230483155988,-3.9594891225354201,1.5734101264351033,-4.1912539848452246,-5.0961123444025613,-3.4857162975645304,1.0475306902617469,5.5116078843352891,146555.17658798565
214,25.331998743843581,1.2389955316151489,-1.0791789197212767,-2.9029551907581483,1.3947208426135613,-2.0614229184882609,2.9523726477057699,-24.874530736810375,8.518079398478088
215,8.7267749203093583,-2.3387890080795342,1.1027817698985893,3.7947925860712806,1.0637889824867506,-5.7627207530086952,-5.5268676029256101,-1.0597608947521389,1324.4424016822015
216,3.7808702925322439,-0.39690124833084994,-0.11830100915471753,-1.787624801364609,-1.2629941262595517,-2.6057280442374737,1.1837740522576758,1.2069048845572814,3.6086724684442737e-05
217,-4.3776150699853602,1.7146117670341352,0.45299829829015892,-0.76978947566499301,1.9828526487935618,1.1491926725858315,2.7559838051797811,-2.9082346462331152,35.796539548904008
218,-7.5266409632317108,0.030117284179606126,3.8724903841725284,-3.3065389291564373,2.0415420853797528,-0.21741626357622967,5.1482943395619234,-0.041847937329433371,6.1398543473656294e-16
219,5.4621833866067115,-1.4129798714357864,-3.5876614402398461,1.8410603659917393,-2.6579915912890479,-0.53745052393653692,2.4236385754234155,-1.5307989011206495,17.200630048915183
220,-8.3730380685699721,-4.1987634062795696,-3.5210268768071797,4.8377293080542891,1.6106768109495986,3.2987197954430378,6.1999227180449701,0.14577971916482468,4563.2922095575923
221,5.1069132695101445,2.2636033419663248,-1.5822867950288217,0.11582455332095622,-3.7283305412006431,0.74566747065515315,0.77130840956422542,-3.6926997087873392,4.386147679248861
222,-5.9178774502509262,-0.10382166043457568,2.3613878426332455,-0.96875662821502495,4.3966395641665121,2.4824288261216836,-0.62837812717697517,-1.6216223668439387,1.455055983929217e-10
223,6.9840872282238733,-3.0077635091245818,0.5788047383270124,-0.98037391850538858,-2.7639208513855582,-1.1271225999094121,-4.718754385652427,5.0350432980264808,1480.5829686643992
224,5.2558662918425805,-1.3062448948053316,-3.2147219380465013,-0.42115712833749053,3.6473967497004836,-1.5529482073806746,-0.8849145219903467,-1.5232763509827185,5.6686534866240432
225,4.7517665700773559,0.018390560946048982,-1.8293933558789874,1.4367632469186011,0.58825362810848791,-2.0299599120442684,-3.5163675680682522,0.5805468299410137,4.4253717814655837e-18
226,-3.579318520145887,3.9507943635593619,0.57197008512129943,2.4331643402194096,1.6396735840545711,-1.7393189596796805,0.71628392463399038,-3.9932488177630638,969.87202660921093
227,8.2558751889677335,2.3150014066133275,-1.4862427675405123,-5.3103766163220438,4.3898626178834341,-3.4337355067538806,-1.7094528755671461,-3.0209314472809119,4024.6722611709943
228,-3.2584849550511814,-0.40650389012495713,2.8381590776429584,-0.20355497123243432,1.1014908870624847,-0.99898574816927821,0.31451914640341172,0.61336045346899626,9.2843311415409212e-05
229,46.430723621950683,-0.63653885133802368,0.70548158466007271,3.4768812759989838,-0.44189061117541684,-6.6385863024869005,2.8349662388217785,-45.731036956431176,0.010513088538658781
230,-5.8897440155885352,2.2654970034283393,6.0494762372173678,-1.5960947168715134,-0.41516919758442627,0.1950262095639213,-0.68002480753741623,0.071033287372263665,0.0046763619303717974
231,5.6646883672500321,-0.83055862107532563,-2.2337230100590095,-0.28218660890509306,0.2827844972005823,2.1250414357219336,-4.8069798930805057,0.080933832947385653,0.00092400765972569521
232,4.3994037003999038,-2.7863372700214932,1.0273257693219231,0.12531554963145208,2.0740673544843977,1.3877271335623032,-3.5768342816691225,-2.6506679557093644,67.767310014125073
233,-3.0049467841214894,2.9907801759538666,0.15801361086943227,0.55847031714481077,2.4464338060158122,-3.1840449782387887,0.88764986332588069,-0.85235601094952473,3.2015685698404259
234,7.7386762329806569,4.1373414122449006,2.4328638666045848,-1.3895922104834801,-1.3057771648851948,-3.6660469651898318,-0.62493765193886885,-7.322527519332767,10834.305565037903
235,4.9824466637595428,-0.46419890201113695,0.60090007527347111,0.59737582453751914,-4.2774047990862103,1.3123830219010464,-0.86663686835195886,-1.8848650160222733,0.0004645592251595501
236,-8.6477461661219905,1.8282972058967264,6.1795725169403646,2.9378495555603372,1.8804404795651735,-0.62457481787725189,1.4686216162687973,-5.0224603902321565,190.90171612180373
237,8.386924188038158,-4.9439554594481869,-5.1884912269528165,-3.7269524536248646,-2.2856664354942677,0.00030375952129715178,0.82471812970596714,6.9331194982547117,0.0079489711515634554
238,-4.6743579086841596,0.91349803285421294,1.5749889385834035,1.7829176099204398,-0.38738752834350443,-0.71318961698631966,3.511810950268814,-2.0082804776128871,0.25097264442473211
239,7.3145435025316381,-3.2426191582092327,2.1170307577101473,-1.7856742004700128,-4.0823510302128367,-4.0361839306588205,-1.013674683654546,4.7289287429636637,35791.971474930491
240,-2.8721502769449594,1.0286002397972456,-1.1444447110286846,-0.46365637527501252,0.22257787770641901,1.955188391243059,-0.60781475139285346,1.8816996058947866,0.13328087760813279
241,22.113656855471664,0.49880693134422288,6.1959823612436171,-4.1307138476111591,-5.1038413809636518,0.30538172704188893,0.30913038902700535,-20.188403035553588,0.00077870071701417905
242,9.3040389902146288,0.10487115465763795,-8.2022895819889552,-0.86323827769144024,0.26723838472229916,-2.8488840195783971,-0.863409227284887,3.1016725769491149,1.6090164982537963e-10
243,-5.2141315347522861,-1.2449273737025019,2.9632538131137585,2.4919912500002486,-2.812487908825748,1.3612035338499946,0.53134463483382488,1.923753585482709,5.6704466075518578
244,7.6033070191626182,-2.5355636818036444,-3.0591438806554017,-4.6650698594068354,3.5720499060212911,-3.568020267770196,-0.10732288005138819,2.7597636445035549,98.038053091184338
245,6.7418402022594783,-4.22563111682806,-3.12795029758081,1.2343287546172947,0.23897051221237264,1.7460689588078748,-6.0732476489846778,3.4656206354965278,3102.7713691465847
246,-4.7623198574433081,5.2445833380038644,3.7689161314917503,-0.94373219484621029,1.5413622900235011,1.2754647665489949,-0.57879185644417619,-5.5454826173344154,1965.6353334639705
247,-12.789393094259982,-0.27475470381843953,2.3662194610377019,-1.2779067036945946,-2.0641173167527889,-2.3113459308969784,5.613750666679338,10.737547621705744,2.4516098811155824e-06
248,-7.6147585220890051,-1.0130717459649525,-2.7521800683055355,0.28771504509670959,0.28352203690753397,0.89240190999655389,4.1489853253370157,5.7673860190216804,0.11213424590789453
249,9.1851911807863615,-1.0993726908788872,-4.7495154496921872,-0.33097461960722008,-4.6569069947574544,2.298295023810847,-4.5501094759650416,3.9033930263035792,0.97523069218543745
250,-7.8535193975893973,1.1574863365222656,4.8443036445305099,4.5562888936623498,0.011347365050306701,0.11068850416298096,1.3054606767952428,-4.1320560231342585,7.4833427821552334e-05
